Time,CTE
1733242345.5699937,-0.06719899665551836
1733242345.6750505,-0.059080267558528445
1733242345.7701685,-0.050025083612040076
1733242345.8680518,-0.04122073578595319
1733242345.9590504,-0.029314381270903026
1733242346.0563586,-0.01558528428093652
1733242346.150259,-0.006814381270903027
1733242346.2317216,0.004372909698996636
1733242346.308804,0.017165551839464825
1733242346.3859174,0.029623745819397983
1733242346.4632654,0.04185618729096987
1733242346.5465915,0.06040969899665555
1733242346.6210926,0.050894648829431476
1733242346.7071888,0.0319397993311037
1733242346.7923973,0.012951505016722393
1733242346.8688664,-0.003453177257525084
1733242346.9523473,-0.02482441471571903
1733242347.0320282,-0.04255852842809361
1733242347.106931,-0.06544314381270908
1733242347.1959395,-0.07142140468227424
1733242347.2701368,-0.06981605351170572
1733242347.362015,-0.07
1733242347.4505157,-0.06924749163879597
1733242347.5452464,-0.06778428093645487
1733242347.6429477,-0.06290969899665555
1733242347.7416322,-0.05292642140468232
1733242347.8417706,-0.041747491638795965
1733242347.9336333,-0.026897993311036858
1733242348.0280354,-0.010125418060200673
1733242348.1186056,0.00941471571906348
1733242348.2183135,0.02335284280936449
1733242348.312521,0.03905518394648823
1733242348.394194,0.05484949832775925
1733242348.4727314,0.03787625418060202
1733242348.5550501,0.015727424749163818
1733242348.6421666,0.004531772575250841
1733242348.720427,-0.008152173913043442
1733242348.8004742,-0.0308193979933111
1733242348.8750448,-0.05866220735785958
1733242348.9511893,-0.0773411371237458
1733242349.0290592,-0.07474080267558535
1733242349.1041503,-0.07295150501672239
1733242349.1929474,-0.07042642140468232
1733242349.285228,-0.06926421404682273
1733242349.3692136,-0.06327759197324412
1733242349.4655051,-0.055075250836120374
1733242349.5557778,-0.04463210702341144
1733242349.6458752,-0.03442307692307693
1733242349.7407937,-0.021270903010033492
1733242349.8342333,-0.008219063545150505
1733242349.9227376,0.007541806020066844
1733242350.0052316,0.024623745819397982
1733242350.083541,0.035376254180602015
1733242350.16425,0.052491638795986686
1733242350.2465425,0.0509615384615384
1733242350.3278108,0.03109531772575252
1733242350.4039266,0.010008361204013312
1733242350.4961674,-0.005100334448160595
1733242350.5802877,-0.026095317725752524
1733242350.6600037,-0.048821070234113646
1733242350.7380078,-0.07250836120401331
1733242350.8144603,-0.06865384615384613
1733242350.8895693,-0.06512541806020067
1733242350.9680324,-0.06379598662207357
1733242351.05292,-0.06374581939799327
1733242351.1396592,-0.0611705685618729
1733242351.2386992,-0.05887123745819395
1733242351.3280702,-0.05152173913043484
1733242351.425978,-0.042040133779264154
1733242351.5199227,-0.02790969899665555
1733242351.6148028,-0.018302675585284332
1733242351.7080283,-0.010016722408026766
1733242351.7943711,-0.003678929765886352
1733242351.872046,0.007123745819397982
1733242351.949498,0.024247491638795964
1733242352.0275304,0.005091973244147141
1733242352.1076028,-0.009573578595317685
1733242352.1891325,-0.02285117056856194
1733242352.2720056,-0.03773411371237458
1733242352.3498793,-0.055526755852842766
1733242352.4290771,-0.06991638795986617
1733242352.5062246,-0.06507525083612037
1733242352.587759,-0.06126254180602004
1733242352.6733243,-0.060660535117056893
1733242352.7682245,-0.062299331103678954
1733242352.8664901,-0.061596989966555216
1733242352.971863,-0.05970735785953181
1733242353.0668795,-0.05386287625418063
1733242353.1656694,-0.046162207357859586
1733242353.2580955,-0.03530100334448164
1733242353.360529,-0.02626254180602004
1733242353.457682,-0.020710702341137192
1733242353.547497,-0.016772575250836183
1733242353.6301363,-0.01238294314381264
1733242353.7129877,-0.005551839464882988
1733242353.7953181,-0.0005936454849498319
1733242353.8771553,-0.012031772575250841
1733242353.9634662,-0.022483277591973234
1733242354.043072,-0.03319397993311043
1733242354.1236515,-0.046856187290969874
1733242354.2148309,-0.06304347826086953
1733242354.2967637,-0.07005016722408029
1733242354.3916636,-0.06829431438127088
1733242354.4858258,-0.07
1733242354.5862706,-0.06984113712374579
1733242354.6807067,-0.06765886287625421
1733242354.7839782,-0.06239966555183941
1733242354.8816953,-0.05222408026755858
1733242354.9833887,-0.041780936454849496
1733242355.0889432,-0.028352842809364488
1733242355.19866,-0.011596989966555213
1733242355.2975926,0.006137123745819366
1733242355.4031053,0.01696488294314378
1733242355.4866295,0.029799331103678953
1733242355.5735774,0.04916387959866228
1733242355.6610239,0.03585284280936449
1733242355.747839,0.01586120401337794
1733242355.836714,-0.004397993311036856
1733242355.9252417,-0.025785953177257567
1733242356.0079982,-0.0482692307692308
1733242356.09349,-0.0773411371237458
1733242356.1833243,-0.07311872909698991
1733242356.2694013,-0.06956521739130438
1733242356.3577347,-0.06761705685618737
1733242356.4616075,-0.06688963210702341
1733242356.5696583,-0.06537625418060201
1733242356.6774065,-0.05788461538461533
1733242356.7791078,-0.049272575250836184
1733242356.8922594,-0.037006688963210764
1733242356.994811,-0.024397993311036856
1733242357.101138,-0.009573578595317685
1733242357.1985016,0.0010117056856186934
1733242357.289196,0.00864548494983282
1733242357.3794158,0.0217307692307692
1733242357.4675682,0.040844481605351174
1733242357.5549,0.0205602006688963
1733242357.6438699,0.0014882943143813066
1733242357.7326946,-0.01761705685618736
1733242357.81905,-0.03546822742474916
1733242357.9106758,-0.054782608695652185
1733242357.997704,-0.07288461538461533
1733242358.0885706,-0.06935618729096987
1733242358.186199,-0.0677424749163879
1733242358.2990618,-0.06761705685618737
1733242358.412462,-0.06615384615384613
1733242358.5240262,-0.06563545150501668
1733242358.639447,-0.056780936454849495
1733242358.7468534,-0.04903846153846161
1733242358.857908,-0.03790969899665555
1733242358.9747748,-0.021956521739130465
1733242359.0844674,-0.004130434782608745
1733242359.1922612,0.004933110367892937
1733242359.2849224,0.01688127090301009
1733242359.3792758,0.0323411371237458
1733242359.476353,0.03198160535117054
1733242359.5657067,0.01393812709030101
1733242359.6585019,-0.005250836120401345
1733242359.7511775,-0.02614548494983282
1733242359.851419,-0.05047658862876247
1733242359.9361174,-0.08120401337792643
1733242360.029734,-0.07911371237458198
1733242360.1265955,-0.07584448160535118
1733242360.2312572,-0.07475752508361211
1733242360.3433144,-0.07009197324414713
1733242360.454856,-0.06095317725752508
1733242360.5670316,-0.046521739130434836
1733242360.680331,-0.030493311036789237
1733242360.8008413,-0.010526755852842769
1733242360.9108713,0.008419732441471553
1733242361.0321455,0.026747491638795962
1733242361.135881,0.04424749163879596
1733242361.2280638,0.05964882943143806
1733242361.326649,0.07674749163879596
1733242361.423734,0.07018394648829428
1733242361.5204787,0.023754180602006725
1733242361.6216216,-0.01371237458193974
1733242361.7150643,-0.041371237458193946
1733242361.8210313,-0.059573578595317686
1733242361.9195702,-0.07836120401337794
1733242362.0205798,-0.07790969899665555
1733242362.134233,-0.07264214046822744
1733242362.2392333,-0.06206521739130437
1733242362.3520203,-0.04725752508361211
1733242362.4666548,-0.028720735785953196
1733242362.5859776,-0.007633779264213984
1733242362.6990018,0.0069397993311037
1733242362.7964356,0.01935618729096987
1733242362.9010212,0.030016722408026764
1733242362.9909108,0.04512541806020067
1733242363.0922902,0.06526755852842811
1733242363.1857893,0.08658862876254175
1733242363.2827048,0.10735785953177256
1733242363.3754976,0.10420568561872912
1733242363.4822602,0.06910535117056853
1733242363.5832436,0.00984949832775925
1733242363.692517,-0.033093645484949835
1733242363.8039396,-0.06015050167224075
1733242363.9090185,-0.07805183946488299
1733242364.0002227,-0.07896321070234108
1733242364.0922983,-0.07479933110367895
1733242364.20179,-0.06906354515050168
1733242364.3192334,-0.05649665551839462
1733242364.4308147,-0.040518394648829455
1733242364.541982,-0.020903010033444788
1733242364.6653104,-0.0018394648829431048
1733242364.775619,0.0158193979933111
1733242364.8876863,0.028695652173912976
1733242364.9856946,0.04675585284280942
1733242365.0815222,0.06596989966555185
1733242365.1796896,0.08288461538461533
1733242365.2809587,0.09417224080267558
1733242365.3784714,0.07785117056856194
1733242365.4855769,0.019523411371237528
1733242365.5960233,-0.024038461538461606
1733242365.703568,-0.053202341137123736
1733242365.8000035,-0.0681688963210702
1733242365.8952484,-0.07892976588628756
1733242365.9863868,-0.07536789297658857
1733242366.0906625,-0.06964046822742474
1733242366.1952095,-0.059105351170568525
1733242366.3021798,-0.04306856187290976
1733242366.414527,-0.024080267558528448
1733242366.5180545,-0.006981605351170543
1733242366.62701,0.008160535117056895
1733242366.7145324,0.021571906354514992
1733242366.8066764,0.036245819397993276
1733242366.8936083,0.05311872909698991
1733242366.9829965,0.06982441471571903
1733242367.0689003,0.09030100334448164
1733242367.1665726,0.11767558528428097
1733242367.2600543,0.09853678929765891
1733242367.3559263,0.05051839464882946
1733242367.4643896,-0.0004431438127090814
1733242367.56099,-0.04086120401337794
1733242367.660954,-0.0650083612040133
1733242367.7530265,-0.07813545150501668
1733242367.842812,-0.07455685618729092
1733242367.935734,-0.06707357859531768
1733242368.0355372,-0.05544314381270908
1733242368.1474135,-0.03883779264214041
1733242368.2479665,-0.02047658862876247
1733242368.3493514,-0.00441471571906348
1733242368.4532201,0.008403010033444786
1733242368.5450165,0.01947324414715723
1733242368.647701,0.03510869565217391
1733242368.7393906,0.05581103678929764
1733242368.8306558,0.07147157190635454
1733242368.915279,0.09294314381270909
1733242369.0051103,0.10815217391304344
1733242369.1053011,0.06454013377926415
1733242369.2056174,0.007625418060200673
1733242369.3022816,-0.03467391304347828
1733242369.4034011,-0.061137123745819366
1733242369.4923463,-0.07599498327759192
1733242369.5757048,-0.07777591973244143
1733242369.6600819,-0.07593645484949832
1733242369.7549546,-0.07091973244147155
1733242369.8554308,-0.06138795986622071
1733242369.963065,-0.0466806020066889
1733242370.0645747,-0.027993311036789238
1733242370.168887,-0.00961538461538467
1733242370.2659464,0.008311036789297645
1733242370.36336,0.02364548494983282
1733242370.4602256,0.03885451505016718
1733242370.5526383,0.05688127090301009
1733242370.6433847,0.07166387959866227
1733242370.7305164,0.09458193979933113
1733242370.8183675,0.10323578595317727
1733242370.9154367,0.06635451505016718
1733242371.0177116,0.01955685618729092
1733242371.1149075,-0.02393812709030101
1733242371.2122781,-0.05462374581939798
1733242371.3054113,-0.07405518394648823
1733242371.3919919,-0.07189799331103686
1733242371.477928,-0.06591973244147155
1733242371.576408,-0.055150501672240754
1733242371.6774848,-0.04040969899665555
1733242371.7953742,-0.023311036789297645
1733242371.896614,-0.00734949832775925
1733242372.0067825,0.00864548494983282
1733242372.1012266,0.021688963210702353
1733242372.1857977,0.03763377926421398
1733242372.2728822,0.055660535117056896
1733242372.359976,0.07268394648829428
1733242372.4459438,0.08778428093645488
1733242372.5352492,0.1022073578595318
1733242372.6379964,0.07352006688963214
1733242372.7335665,0.020066889632107062
1733242372.8371003,-0.022433110367892937
1733242372.9413235,-0.050426421404682314
1733242373.036526,-0.06623745819397996
1733242373.1244268,-0.07162207357859529
1733242373.2118766,-0.06927257525083619
1733242373.3006806,-0.06351170568561869
1733242373.3977823,-0.05233277591973248
1733242373.5046546,-0.0367307692307692
1733242373.6009781,-0.01961538461538467
1733242373.7038097,-0.00288461538461533
1733242373.7920585,0.010250836120401346
1733242373.8885589,0.026814381270903027
1733242373.9764125,0.04708193979933114
1733242374.0633385,0.06162207357859529
1733242374.1491008,0.07447324414715722
1733242374.235944,0.08375418060200673
1733242374.3284671,0.07707357859531769
1733242374.419775,0.03174749163879596
1733242374.5184786,-0.020685618729096973
1733242374.6199887,-0.06716555183946482
1733242374.7181122,-0.0824498327759197
1733242374.801179,-0.08332775919732441
1733242374.882174,-0.07527591973244142
1733242374.9799936,-0.059130434782608744
1733242375.0790021,-0.043444816053511776
1733242375.1802037,-0.03806856187290975
1733242375.2742026,-0.045309364548494956
1733242375.3738837,-0.035459866220735846
1733242375.4665408,-0.02708193979933114
1733242375.5600157,-0.02096989966555185
1733242375.654278,-0.012725752508361268
1733242375.737584,-0.005376254180602018
1733242375.8229558,0.0025501672240802976
1733242375.9088125,0.012374581939799328
1733242375.9961662,0.025033444816053532
1733242376.0852757,0.04025083612040135
1733242376.1716928,0.06022575250836127
1733242376.2537768,0.07454013377926415
1733242376.3461056,0.08974080267558535
1733242376.4300883,0.10123745819397996
1733242376.5280466,0.054021739130434836
1733242376.6209555,0.007474916387959923
1733242376.7157242,-0.03002508361204008
1733242376.8084671,-0.05503344481605353
1733242376.8977938,-0.0704515050167224
1733242376.980239,-0.07023411371237458
1733242377.072684,-0.06175585284280942
1733242377.1631787,-0.050367892976588564
1733242377.2698944,-0.03632107023411365
1733242377.3802593,-0.023035117056856222
1733242377.4794302,-0.010903010033444786
1733242377.5732465,-0.0030267558528427685
1733242377.6708272,0.014573578595317684
1733242377.7592146,0.02782608695652172
1733242377.84293,-0.000677257525083661
1733242377.9264607,-0.03287625418060202
1733242378.0127165,-0.031881270903010094
1733242378.0967526,-0.028043478260869534
1733242378.1840732,-0.023419732441471552
1733242378.2761598,-0.017081939799331137
1733242378.3633327,-0.010334448160535175
1733242378.4481127,-0.0021571906354515137
1733242378.538006,0.00838628762541802
1733242378.6165266,0.021897993311036857
1733242378.7020555,0.03762541806020067
1733242378.781329,0.05609531772575252
1733242378.872052,0.07217391304347828
1733242378.9645174,0.09216555183946483
1733242379.0498087,0.09768394648829429
1733242379.134552,0.04849498327759193
1733242379.227967,0.002984949832775925
1733242379.3262906,-0.03215719063545151
1733242379.4224644,-0.05449832775919731
1733242379.5128303,-0.07153010033444815
1733242379.6018498,-0.06850334448160539
1733242379.6861336,-0.06367056856187289
1733242379.785772,-0.056454849498327776
1733242379.884924,-0.04553511705685622
1733242379.985082,-0.031404682274247475
1733242380.0795207,-0.016897993311036856
1733242380.1784973,-0.0025668896321070635
1733242380.2695675,0.010209030100334502
1733242380.3547788,0.02400501672240807
1733242380.4370356,0.043336120401337726
1733242380.5233233,0.05860367892976583
1733242380.6084166,0.07482441471571903
1733242380.68851,0.08780936454849496
1733242380.7728624,0.06719063545150504
1733242380.8698804,0.024071906354514994
1733242380.962903,-0.008670568561872897
1733242381.058276,-0.031337792642140413
1733242381.1495018,-0.046906354515050167
1733242381.238777,-0.05273411371237458
1733242381.3204823,-0.04715719063545151
1733242381.400877,-0.04241638795986617
1733242381.4958968,-0.035827759197324414
1733242381.5928202,-0.02891304347826093
1733242381.693022,-0.020719063545150504
1733242381.7857924,-0.01164715719063551
1733242381.8739367,0.0003260869565217206
1733242381.9538965,0.01540969899665555
1733242382.0368066,0.020075250836120374
1733242382.1168115,0.02711538461538467
1733242382.196136,0.036170568561872896
1733242382.2739952,0.04896321070234109
1733242382.352935,0.0572909698996655
1733242382.4320083,0.04796822742474916
1733242382.513206,0.03258361204013383
1733242382.6078181,0.019933110367892935
1733242382.6890242,0.014364548494983325
1733242382.7725613,0.005091973244147141
1733242382.8475325,0.005551839464882988
1733242382.9283688,0.006479933110367852
1733242383.0062735,0.008436454849498318
1733242383.0839853,0.011170568561872898
1733242383.1633825,0.01532608695652172
1733242383.2464826,0.01170568561872912
1733242383.324221,0.007140468227424748
1733242383.4008543,0.003093645484949832
1733242383.484482,0.0001755852842809702
1733242383.5625076,-0.0012876254180602586
1733242383.6455765,-0.0002675585284281112
1733242383.7294352,8.361204013311863e-06
1733242383.8135753,4.180602006684353e-05
1733242383.8934138,2.5083612040077697e-05
1733242383.980879,-0.0006856187290969728
1733242384.0773144,-0.0015551839464882278
1733242384.1736078,-0.0009280936454850064
1733242384.2634284,-0.0009197324414715524
1733242384.3495367,-0.000769230769230802
1733242384.4311483,-0.0005602006688963002
1733242384.506486,-0.0007357859531772704
1733242384.5843692,-0.000861204013377943
1733242384.6633048,-0.000760869565217348
1733242384.7411807,-0.0007357859531772704
1733242384.8208365,-0.0008946488294314747
1733242384.8959377,-0.0009280936454850064
1733242384.975824,-0.0008779264214047089
1733242385.0570252,-0.0008193979933110995
1733242385.1416156,-0.0007943143812708797
1733242385.2182548,-0.0010284280936454593
1733242385.2964876,-0.001061872909698991
1733242385.3726723,-0.0007859531772575678
1733242385.457649,-0.0010284280936454593
1733242385.5389078,-0.0011120401337792885
1733242385.6171246,-0.0011622073578595859
1733242385.6963892,-0.0010033444816053816
1733242385.7778234,-0.0012458193979932731
1733242385.8544624,-0.0010451505016722251
1733242385.9374168,-0.0009531772575250841
1733242386.015658,-0.00211538461538467
1733242386.0979388,-0.001346153846153868
1733242386.1832125,-0.0012458193979932731
1733242386.2631981,-0.001254180602006727
1733242386.3402603,-0.001438127090301009
1733242386.4174762,-0.0012876254180602586
1733242386.5000422,-0.001638795986622057
1733242386.5843666,-0.0015133779264213843
1733242386.6629224,-0.0013545150501671798
1733242386.744322,-0.0019648829431437777
1733242386.826292,-0.0016053511705685253
1733242386.904378,-0.0028678929765885643
1733242386.9855092,-0.0016220735785952912
1733242387.0662923,-0.0028010033444816427
1733242387.1453514,-0.0015635451505016818
1733242387.218163,-0.0031438127090301295
1733242387.2931888,-0.0017642140468227296
1733242387.3717594,-0.0032274247491638165
1733242387.4492347,-0.0032190635451505045
1733242387.5296137,-0.0032441471571905823
1733242387.6054735,-0.0036204013377926004
1733242387.6907272,-0.0035200668896321475
1733242387.7686193,-0.002215719063545123
1733242387.847331,-0.0025250836120400775
1733242387.9343593,-0.002700668896321048
1733242388.0234137,-0.002516722408026766
1733242388.0986066,-0.002700668896321048
1733242388.1833808,-0.002918060200668862
1733242388.262799,-0.0030183946488294565
1733242388.3446748,-0.002876254180602018
1733242388.4253597,-0.003444816053511772
1733242388.5041075,-0.0029598662207358474
1733242388.5844214,-0.0034782608695651616
1733242388.6597373,-0.0033277591973244116
1733242388.7362757,-0.0030016722408026907
1733242388.821396,-0.0030100334448160027
1733242388.9028249,-0.0028010033444816427
1733242388.9761736,-0.003051839464882988
1733242389.0556986,-0.0027842809364548773
1733242389.1286354,-0.0026254180602006726
1733242389.2013824,-0.001346153846153868
1733242389.2787592,-0.0005183946488294567
1733242389.355627,0.00045986622073584726
1733242389.4368873,0.003846153846153868
1733242389.5134397,0.006647157190635511
1733242389.589046,0.008536789297658913
1733242389.6680572,0.010334448160535175
1733242389.749335,0.012031772575250841
1733242389.829962,0.014899665551839405
1733242389.9054492,0.017993311036789236
1733242389.9813545,0.02746655518394647
1733242390.0564077,0.031822742474916337
1733242390.1346366,0.011329431438127101
1733242390.2083926,-0.017533444816053533
1733242390.281131,-0.04679765886287626
1733242390.358526,-0.044899665551839406
1733242390.4327984,-0.040192307692307735
1733242390.5120952,-0.031036789297658914
1733242390.5958445,-0.01823578595317727
1733242390.6858294,-0.006003344481605381
1733242390.771505,0.004498327759197309
1733242390.8472052,0.013503344481605381
1733242390.9229078,0.02596989966555185
1733242390.9972148,0.04009197324414714
1733242391.0813625,0.059540133779264155
1733242391.1607032,0.08307692307692306
1733242391.2368112,0.1080602006688963
1733242391.3174276,0.08806856187290975
1733242391.4020035,0.058327759197324414
1733242391.4957302,0.02194816053511701
1733242391.5847733,-0.018988294314381305
1733242391.6735084,-0.05018394648829428
1733242391.7645164,-0.07366220735785958
1733242391.8501675,-0.07041806020066886
1733242391.9297097,-0.06835284280936449
1733242392.0207136,-0.06929765886287625
1733242392.1159642,-0.06803511705685622
1733242392.213878,-0.06343645484949832
1733242392.3094664,-0.05351170568561869
1733242392.4132183,-0.041680602006688904
1733242392.5127707,-0.028444816053511773
1733242392.6117296,-0.010627090301003363
1733242392.7007873,0.008494983277591928
1733242392.7850673,0.022667224080267515
1733242392.8698509,0.03833612040133772
1733242392.9436502,0.05846989966555185
1733242393.0237653,0.03643812709030101
1733242393.0975485,0.014205685618729121
1733242393.170344,-0.0018979933110368564
1733242393.2524135,-0.02787625418060202
1733242393.3245146,-0.06001672240802677
1733242393.4041061,-0.07654682274247492
1733242393.4783661,-0.07388795986622071
1733242393.563497,-0.07142140468227424
1733242393.657653,-0.06857859531772575
1733242393.7533517,-0.0657107023411372
1733242393.847032,-0.05665551839464882
1733242393.9388871,-0.04475752508361211
1733242394.0344691,-0.031011705685618694
1733242394.1308596,-0.016755852842809418
1733242394.2165637,0.0019648829431437777
1733242394.2986321,0.01737458193979933
1733242394.3757086,0.030785953177257568
1733242394.451721,0.05136287625418064
1733242394.5281339,0.03864548494983282
1733242394.5976574,0.013837792642140414
1733242394.6697598,0.002575250836120375
1733242394.7459388,-0.014046822742474915
1733242394.8199182,-0.04149665551839462
1733242394.8948278,-0.07617892976588635
1733242394.9712663,-0.07392976588628755
1733242395.0453937,-0.07095317725752509
1733242395.1335425,-0.06880434782608702
1733242395.2282155,-0.06676421404682273
1733242395.3176308,-0.06379598662207357
1733242395.4174185,-0.05587792642140471
1733242395.5076568,-0.04317725752508366
1733242395.599018,-0.030108695652173906
1733242395.6892936,-0.01426421404682273
1733242395.7718859,0.00482441471571903
1733242395.8543282,0.01747491638795992
1733242395.9312446,0.03176421404682273
1733242396.006528,0.04467391304347828
1733242396.0867782,0.02417224080267559
1733242396.1683822,0.007892976588628784
1733242396.2461736,-0.004724080267558577
1733242396.3251538,-0.02764214046822744
1733242396.396842,-0.05689799331103686
1733242396.472267,-0.07185618729096988
1733242396.5447664,-0.06617892976588635
1733242396.6208372,-0.06096989966555185
1733242396.697788,-0.05774247491638789
1733242396.7872481,-0.05729933110367895
1733242396.8762674,-0.05525919732441466
1733242396.9659534,-0.05091137123745824
1733242397.0561442,-0.04351170568561869
1733242397.1486738,-0.03629598662207357
1733242397.2363296,-0.03125418060200673
1733242397.3294406,-0.021170568561872896
1733242397.4162197,-0.010852842809364488
1733242397.5034466,0.0017474916387959637
1733242397.5812507,0.006287625418060259
1733242397.669998,-0.0058695652173912545
1733242397.7488132,-0.019331103678929793
1733242397.8306015,-0.032692307692307736
1733242397.9124525,-0.04844481605351177
1733242397.991142,-0.0667307692307692
1733242398.0723772,-0.059573578595317686
1733242398.1526499,-0.05416387959866228
1733242398.241511,-0.051287625418060256
1733242398.336003,-0.05070234113712374
1733242398.4352214,-0.050861204013377945
1733242398.5376387,-0.05025919732441466
1733242398.6318467,-0.04873745819397996
1733242398.7259417,-0.05091137123745824
1733242398.8235936,-0.04916387959866228
1733242398.9234285,-0.04458193979933114
1733242399.0237765,-0.03829431438127088
1733242399.1230397,-0.025367892976588563
1733242399.2145498,-0.009272575250836183
1733242399.304397,-0.009055183946488228
1733242399.3872325,-0.01893812709030101
1733242399.4723346,-0.03091137123745824
1733242399.5559404,-0.044891304347826094
1733242399.634265,-0.05981605351170572
1733242399.7114768,-0.07353678929765892
1733242399.7970748,-0.0713795986622074
1733242399.8798919,-0.07005016722408029
1733242399.9749048,-0.07000836120401331
1733242400.0699785,-0.06911371237458198
1733242400.1750243,-0.06050167224080269
1733242400.2734048,-0.05147157190635454
1733242400.376801,-0.04026755852842811
1733242400.4727466,-0.026187290969899663
1733242400.5771172,-0.006630434782608745
1733242400.6724527,0.012633779264213985
1733242400.7585206,0.025167224080267517
1733242400.8424652,0.042625418060200676
1733242400.9267704,0.057951505016722395
1733242401.0084765,0.03558528428093652
1733242401.0977168,0.015167224080267517
1733242401.1785104,-0.011864548494983324
1733242401.2675362,-0.04058528428093652
1733242401.3532672,-0.06793478260869562
1733242401.4381926,-0.07540133779264209
1733242401.5246434,-0.07357023411371244
1733242401.617512,-0.07242474916387963
1733242401.7115157,-0.06960702341137122
1733242401.8127818,-0.06207357859531768
1733242401.9139872,-0.0536204013377926
1733242402.0206413,-0.04220735785953181
1733242402.1174264,-0.02729933110367895
1733242402.2200558,-0.008921404682274243
1733242402.316094,0.007792642140468189
1733242402.4091585,0.02838628762541802
1733242402.4978678,0.04340301003344479
1733242402.5988793,0.0650501672240803
1733242402.6886938,0.05
1733242402.7774265,0.0238795986622074
1733242402.8700268,0.006596989966555214
1733242402.957076,-0.020050167224080297
1733242403.0493755,-0.0486204013377926
1733242403.1333497,-0.07790133779264209
1733242403.2152452,-0.07467391304347828
1733242403.301206,-0.07070234113712374
