Time,CTE
1733240540.7797453,-0.08710702341137122
1733240540.8671582,-0.08758361204013383
1733240540.9580078,-0.08569397993311043
1733240541.060988,-0.0784615384615384
1733240541.162686,-0.06815217391304344
1733240541.2655382,-0.05733277591973249
1733240541.367559,-0.04653010033444815
1733240541.4683218,-0.03561872909698991
1733240541.5768178,-0.025794314381270878
1733240541.6767445,-0.01797658862876247
1733240541.7666624,-0.011337792642140415
1733240541.851059,-0.005677257525083661
1733240541.9422164,-0.0011872909698996638
1733240542.0230954,0.004381270903010091
1733240542.1149483,0.005225752508361267
1733240542.1965978,0.002717391304347814
1733240542.2819295,0.0012290969899665073
1733240542.3681796,-0.0013294314381271021
1733240542.460218,-0.004448160535117012
1733240542.543945,-0.008578595317725757
1733240542.6347044,-0.012658862876254205
1733240542.711572,-0.01605351170568568
1733240542.7959895,-0.01391304347826093
1733240542.8815475,-0.012750836120401345
1733240542.9749222,-0.009974916387959921
1733240543.0594888,-0.011588628762541759
1733240543.1457412,-0.011070234113712446
1733240543.228795,-0.01044314381270908
1733240543.317226,-0.011137123745819367
1733240543.4012454,-0.013135451505016675
1733240543.488197,-0.014473244147157232
1733240543.567261,-0.01776755852842811
1733240543.663809,-0.021688963210702353
1733240543.7418456,-0.027959866220735846
1733240543.8177433,-0.03560200668896314
1733240543.9024115,-0.04234113712374579
1733240543.9838655,-0.03953177257525084
1733240544.070666,-0.03538461538461533
1733240544.1637118,-0.03239130434782609
1733240544.2466276,-0.028729096989966507
1733240544.3359995,-0.024857859531772563
1733240544.4216852,-0.023076923076923064
1733240544.5078535,-0.018478260869565163
1733240544.5908587,-0.014556856187290919
1733240544.672853,-0.010660535117056896
1733240544.7562845,-0.006061872909698991
1733240544.8420906,-0.001998327759197309
1733240544.9319592,0.002968227424749159
1733240545.0100408,0.009991638795986689
1733240545.0925467,0.015994983277591926
1733240545.1766474,0.02452341137123753
1733240545.2618687,0.03250836120401331
1733240545.3413773,0.042934782608695626
1733240545.4253063,0.04984949832775925
1733240545.5099647,0.053570234113712444
1733240545.5960112,0.0547909698996655
1733240545.6845527,0.05233277591973248
1733240545.7882652,0.05023411371237458
1733240545.8885853,0.04715719063545151
1733240545.9816606,0.034138795986622054
1733240546.0791225,0.01058528428093652
1733240546.1787567,0.00010869565217390687
1733240546.2637627,-0.004983277591973234
1733240546.3558617,-0.011162207357859586
1733240546.4443746,-0.019397993311036855
1733240546.5254908,-0.02738294314381264
1733240546.6114569,-0.034933110367892935
1733240546.6919928,-0.0442809364548495
1733240546.773524,-0.051287625418060256
1733240546.854372,-0.046128762541806055
1733240546.9430594,-0.04163043478260874
1733240547.0390713,-0.0331605351170569
1733240547.1372497,-0.025510033444816
1733240547.2308547,-0.01761705685618736
1733240547.3219645,-0.010852842809364488
1733240547.401642,-0.0051421404682274385
1733240547.485637,0.0019481605351170117
1733240547.5681517,0.010083612040133829
1733240547.6479175,0.020719063545150504
1733240547.7326603,0.026279264214046805
1733240547.8146174,0.032984949832775924
1733240547.9073884,0.041011705685618696
1733240547.9895437,0.048102006688963146
1733240548.0705435,0.06201505016722408
1733240548.1590145,0.07474080267558535
1733240548.2442,0.05505852842809361
1733240548.339444,0.02332775919732441
1733240548.4372153,0.0016973244147156664
1733240548.5269027,-0.014389632107023402
1733240548.614166,-0.025576923076923067
1733240548.690073,-0.03481605351170572
1733240548.768334,-0.04663043478260875
1733240548.8494756,-0.062290969899665496
1733240548.9335718,-0.0751086956521739
1733240549.0243309,-0.0735117056856187
1733240549.1105914,-0.06870401337792643
1733240549.20732,-0.0642809364548495
1733240549.3066554,-0.05755852842809361
1733240549.4076552,-0.050844481605351176
1733240549.5068367,-0.04164715719063551
1733240549.5965528,-0.03336120401337794
1733240549.6946964,-0.02476588628762542
1733240549.788736,-0.017107023411371217
1733240549.884367,-0.012182274247491591
1733240549.9653141,-0.007391304347826093
1733240550.0481958,-0.0027508361204013456
1733240550.130671,0.002182274247491591
1733240550.209797,0.00964882943143806
1733240550.290796,0.018302675585284332
1733240550.3721695,0.029607023411371215
1733240550.4482768,0.04042642140468231
1733240550.5298767,0.05097826086956516
1733240550.611456,0.06254180602006684
1733240550.6914995,0.06995819397993315
1733240550.779856,0.05416387959866228
1733240550.8614216,0.03357023411371245
1733240550.9515145,0.010836120401337723
1733240551.0434134,-0.010259197324414658
1733240551.127595,-0.024406354515050167
1733240551.2121332,-0.03517558528428097
1733240551.294801,-0.046889632107023405
1733240551.372428,-0.0601588628762542
1733240551.4548974,-0.07522575250836126
1733240551.541019,-0.07545150501672239
1733240551.6428297,-0.07496655518394647
1733240551.7334714,-0.07542642140468231
1733240551.8361692,-0.07297658862876247
1733240551.9280057,-0.06968227424749159
1733240552.0224805,-0.06512541806020067
1733240552.119305,-0.057984949832775926
1733240552.205671,-0.05061872909698991
1733240552.2961898,-0.04359531772575252
1733240552.3854866,-0.03627926421404681
1733240552.476205,-0.025301003344481644
1733240552.5664668,-0.01778428093645488
1733240552.6542182,-0.012408026755852859
1733240552.7334046,-0.0027341137123745797
1733240552.8037686,0.007006688963210763
1733240552.8800044,0.015091973244147142
1733240552.9551566,0.021847826086956557
1733240553.030799,0.03076086956521735
1733240553.106556,0.044096989966555214
1733240553.1787179,0.049272575250836184
1733240553.2533302,0.03707357859531769
1733240553.3318863,0.018670568561872897
1733240553.4114127,0.01
1733240553.5049503,-0.00726588628762542
1733240553.5863879,-0.02138795986622071
1733240553.663709,-0.0361204013377926
1733240553.7329118,-0.05220735785953181
1733240553.8065202,-0.07269230769230774
1733240553.879078,-0.07441471571906348
1733240553.9565866,-0.0745986622073579
1733240554.05228,-0.07359531772575252
1733240554.1459243,-0.07320234113712373
1733240554.233682,-0.07109531772575252
1733240554.324315,-0.06761705685618737
1733240554.4145694,-0.06125418060200673
1733240554.5085843,-0.05418896321070235
1733240554.601443,-0.046488294314381305
1733240554.694585,-0.038678929765886355
1733240554.7884734,-0.027993311036789238
1733240554.8752775,-0.020250836120401346
1733240554.9589043,-0.013302675585284333
1733240555.036639,-0.004297658862876261
1733240555.1123397,0.005392976588628784
1733240555.1891584,0.011605351170568524
1733240555.2653852,0.018921404682274243
1733240555.3644984,0.02864548494983282
1733240555.430972,0.0440384615384616
1733240555.5122974,0.03642976588628755
1733240555.5906944,0.020543478260869535
1733240555.6692889,0.010811036789297646
1733240555.760082,-0.005476588628762471
1733240555.8427944,-0.01823578595317727
1733240555.9205527,-0.03134615384615387
1733240556.0022485,-0.04627090301003349
1733240556.081566,-0.0632692307692308
1733240556.154998,-0.07201505016722408
1733240556.2344134,-0.07168896321070235
1733240556.3179345,-0.07300167224080269
1733240556.4103236,-0.07192307692307694
1733240556.4924657,-0.07116220735785958
1733240556.583926,-0.06918896321070235
1733240556.6709538,-0.06420568561872912
1733240556.7548556,-0.057984949832775926
1733240556.8458722,-0.05019230769230774
1733240556.932499,-0.04225752508361211
1733240557.0169704,-0.031488294314381306
1733240557.1000009,-0.0222909698996655
1733240557.1854725,-0.010635451505016675
1733240557.2695985,0.00025919732441465727
1733240557.3519616,0.011697324414715667
1733240557.4348848,0.019924749163879624
1733240557.5098462,0.0291806020066889
1733240557.5853486,0.04035117056856194
1733240557.66542,0.05373745819397996
1733240557.7407687,0.0375501672240803
1733240557.818842,0.017433110367892937
1733240557.8991165,0.01046822742474916
1733240557.9782984,-0.0027257525083612677
1733240558.0583332,-0.016747491638795964
1733240558.1397629,-0.032249163879598655
1733240558.212676,-0.050434782608695626
1733240558.2821603,-0.07102006688963215
1733240558.3590517,-0.07277591973244142
1733240558.4324594,-0.06984949832775925
1733240558.5113916,-0.06960702341137122
1733240558.6067727,-0.07041806020066886
1733240558.6877592,-0.06947324414715723
1733240558.774118,-0.0674498327759197
1733240558.8687925,-0.06484949832775926
1733240558.964524,-0.05861204013377929
1733240559.0556707,-0.05049331103678924
1733240559.1475549,-0.04270066889632105
1733240559.2418654,-0.03287625418060202
1733240559.3294184,-0.022416387959866172
1733240559.4175496,-0.011655518394648822
1733240559.501585,-0.0008779264214047089
1733240559.583409,0.0039130434782609315
1733240559.6649704,0.010041806020066844
1733240559.7456532,0.01856187290969899
1733240559.8272235,0.03041806020066886
1733240559.909101,0.037307692307692264
1733240559.9853714,0.019523411371237528
1733240560.0657759,0.01188127090301009
1733240560.1467218,-0.0009698996655518499
1733240560.2209504,-0.014899665551839405
1733240560.3000736,-0.029197324414715665
1733240560.379238,-0.04663043478260875
1733240560.4522834,-0.065928093645485
1733240560.52803,-0.07545150501672239
1733240560.6117697,-0.074448160535117
1733240560.699456,-0.0742892976588628
1733240560.7940679,-0.0720484949832776
1733240560.8899577,-0.07102842809364546
1733240560.9828024,-0.06699832775919731
1733240561.0792243,-0.059632107023411436
1733240561.1746528,-0.050894648829431476
1733240561.2736566,-0.04217391304347828
1733240561.366415,-0.03326086956521735
1733240561.4652843,-0.02276755852842811
1733240561.5566454,-0.014172240802675588
1733240561.6499584,-0.004966555183946468
1733240561.7287116,0.004841137123745795
1733240561.8105733,0.013963210702341087
1733240561.892273,0.021505016722408073
1733240561.9840827,0.03274247491638789
1733240562.0613234,0.04745819397993316
1733240562.1529381,0.04050167224080269
1733240562.2339168,0.02280100334448164
1733240562.3120189,0.010685618729096973
1733240562.3917203,0.001923076923076934
1733240562.473799,-0.012784280936454877
1733240562.5505586,-0.02920568561872912
1733240562.6292193,-0.048511705685618696
1733240562.7079751,-0.071061872909699
1733240562.787028,-0.07490802675585286
1733240562.8736634,-0.07289297658862878
1733240562.967071,-0.07287625418060202
1733240563.0605295,-0.07241638795986617
1733240563.161047,-0.07036789297658856
1733240563.2560756,-0.0664882943143813
1733240563.3571525,-0.05969063545150505
1733240563.4574306,-0.05129598662207357
1733240563.5619154,-0.042541806020066845
1733240563.660329,-0.03247491638795992
1733240563.7620156,-0.020418060200668862
1733240563.8570297,-0.009983277591973235
1733240563.9511216,-0.0001755852842809702
1733240564.0338213,0.012483277591973234
1733240564.1259487,0.02126254180602004
1733240564.214371,0.03525083612040134
1733240564.2977629,0.05179765886287626
1733240564.3813996,0.05223244147157189
1733240564.4640217,0.037006688963210764
1733240564.551286,0.01565217391304344
1733240564.6480918,0.0064966555183946185
1733240564.738064,-0.011680602006688901
1733240564.8222983,-0.024188963210702356
1733240564.9107926,-0.04158862876254176
1733240564.9945822,-0.059573578595317686
1733240565.0794222,-0.06987458193979933
1733240565.1646762,-0.06713210702341144
1733240565.2568383,-0.06672240802675589
1733240565.3573189,-0.06892140468227424
1733240565.4530416,-0.06892140468227424
1733240565.5552828,-0.06904682274247492
1733240565.658385,-0.06516722408026751
1733240565.7709017,-0.061045150501672224
1733240565.8710866,-0.05353678929765891
1733240565.9757886,-0.04587792642140471
1733240566.074152,-0.03598662207357862
1733240566.177145,-0.02626254180602004
1733240566.2812037,-0.01461538461538467
1733240566.3774648,-0.00709030100334445
1733240566.4632468,-0.0020903010033444503
1733240566.5559723,0.002892976588628784
1733240566.6414812,0.01044314381270908
1733240566.7280314,0.022424749163879626
1733240566.8112676,0.0263294314381271
1733240566.8957603,0.01106187290969899
1733240566.9778159,-0.0010117056856186934
1733240567.0726943,-0.012391304347826093
1733240567.1573963,-0.026204013377926428
1733240567.2466147,-0.04005852842809361
1733240567.3350143,-0.055610367892976596
1733240567.423272,-0.07236622073578601
1733240567.5198553,-0.07229096989966549
1733240567.6302457,-0.07317725752508367
1733240567.7429962,-0.07319397993311043
1733240567.8481731,-0.07232441471571903
1733240567.9521534,-0.06980769230769227
1733240568.05792,-0.06446488294314377
1733240568.1708329,-0.05732441471571903
1733240568.2883368,-0.04989130434782609
1733240568.3929894,-0.0406605351170569
1733240568.51025,-0.03050167224080269
1733240568.6123078,-0.01725752508361211
1733240568.7228465,-0.00635451505016718
1733240568.83143,0.004891304347826093
1733240568.9253147,0.016521739130434837
1733240569.017161,0.024130434782608744
1733240569.1055527,0.03634615384615387
1733240569.1919358,0.052441471571906394
1733240569.2887065,0.042215719063545126
1733240569.3761702,0.021789297658862807
1733240569.4624195,0.007984949832775924
1733240569.5586035,-0.005903010033444786
1733240569.648675,-0.022901337792642095
1733240569.7384071,-0.0398411371237458
1733240569.831969,-0.059548494983277606
1733240569.9212503,-0.08259197324414715
1733240570.0197997,-0.07995819397993316
1733240570.1227384,-0.0777090301003345
1733240570.233439,-0.07529264214046819
1733240570.3442526,-0.07085284280936449
1733240570.4513698,-0.06257525083612038
1733240570.5599334,-0.0531103678929766
1733240570.6767788,-0.04008361204013383
1733240570.7853327,-0.026513377926421385
1733240570.897451,-0.014481605351170544
1733240571.0026162,-0.0033862876254180207
