Time,CTE
1733244146.4126427,-0.09049331103678923
1733244146.514909,-0.08182274247491633
1733244146.6335979,-0.07465719063545151
1733244146.755113,-0.06382107023411365
1733244146.8784053,-0.05583612040133772
1733244146.9965863,-0.04658862876254176
1733244147.1270618,-0.037759197324414656
1733244147.2454417,-0.02852842809364546
1733244147.3630245,-0.023486622073578614
1733244147.4729052,-0.018779264214046805
1733244147.5777807,-0.012918060200668862
1733244147.6846836,-0.008110367892976597
1733244147.7896845,-0.002132107023411436
1733244147.8826368,0.0028177257525084085
1733244147.9741025,0.0015635451505016818
1733244148.0662785,-6.688963210706334e-05
1733244148.1595514,-0.0022909698996654983
1733244148.2542,-0.008754180602006728
1733244148.3498445,-0.026137123745819366
1733244148.461244,-0.04269230769230774
1733244148.5643272,-0.04897157190635454
1733244148.6598291,-0.04800167224080269
1733244148.7543323,-0.03705685618729092
1733244148.860178,-0.02191471571906348
1733244148.965918,-0.013361204013377943
1733244149.064092,-0.010543478260869535
1733244149.1592443,-0.011329431438127101
1733244149.2538753,-0.014991638795986688
1733244149.3438485,-0.01958193979933114
1733244149.4338984,-0.029306020066889572
1733244149.5258946,-0.04263377926421399
1733244149.615399,-0.038160535117056894
1733244149.7177966,-0.03432274247491634
1733244149.8101244,-0.027182274247491593
1733244149.90765,-0.022809364548494956
1733244149.9995396,-0.01738294314381264
1733244150.09796,-0.012918060200668862
1733244150.1888235,-0.006722408026755886
1733244150.2811708,-0.0012123745819397414
1733244150.3689613,0.006688963210702354
1733244150.462697,0.013862876254180635
1733244150.5479925,0.026011705685618693
1733244150.6384635,0.03960702341137121
1733244150.7295682,0.053185618729096974
1733244150.8262603,0.0650083612040133
1733244150.9153807,0.07780936454849495
1733244151.0071523,0.08307692307692306
1733244151.1152623,0.07329431438127088
1733244151.227159,0.023754180602006725
1733244151.3573096,-0.012458193979933157
1733244151.4654677,-0.036605351170568526
1733244151.572676,-0.049690635451505046
1733244151.663113,-0.06038461538461533
1733244151.7508473,-0.05687290969899664
1733244151.8571575,-0.049272575250836184
1733244151.94414,-0.03938127090301009
1733244152.0462146,-0.025225752508361267
1733244152.149771,-0.010209030100334502
1733244152.2461627,0.004548494983277607
1733244152.334605,0.019372909698996636
1733244152.4198298,0.028804347826087026
1733244152.5065315,0.041036789297658915
1733244152.592653,0.058444816053511775
1733244152.6801245,0.07499163879598669
1733244152.771452,0.05021739130434781
1733244152.8599098,0.01878762541806026
1733244152.9553082,-0.012441471571906391
1733244153.0547175,-0.03795150501672239
1733244153.146688,-0.058687290969899664
1733244153.2332969,-0.07435618729096988
1733244153.3192322,-0.0736204013377926
1733244153.408829,-0.07015050167224075
1733244153.4997072,-0.06549331103678924
1733244153.5988982,-0.05866220735785958
1733244153.7035758,-0.048729096989966504
1733244153.8082004,-0.035392976588628784
1733244153.910057,-0.02073578595317727
1733244154.0161157,-0.004431438127090246
1733244154.1118276,0.009163879598662278
1733244154.2039275,0.025392976588628782
1733244154.2907262,0.04345317725752509
1733244154.3789034,0.06309364548494983
1733244154.4636688,0.07350334448160538
1733244154.5488033,0.04760033444816059
1733244154.6471772,0.018812709030100336
1733244154.7435274,-0.01982441471571903
1733244154.8387501,-0.04693143812709025
1733244154.93638,-0.06481605351170572
1733244155.0236108,-0.059540133779264155
1733244155.1078134,-0.05530936454849496
