time,x,y,speed
1733188114.038406,-41.232688903808594,-40.58330535888672,0.01878262870013714
1733188114.0484314,-41.232688903808594,-40.58330535888672,0.01878262870013714
1733188114.0584037,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.0684278,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.0784175,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.0884514,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.0984757,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.108429,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.1184525,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.1284957,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.138476,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.1484435,-41.233070373535156,-40.58269500732422,0.007834678515791893
1733188114.158411,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.1684883,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.1783888,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.1884525,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.1984544,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.2083926,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.2184331,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.2284207,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.238427,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.248375,-41.23324966430664,-40.581787109375,0.024920303374528885
1733188114.258395,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.2683966,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.278467,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.2884376,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.2984807,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.308434,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.318439,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.3284118,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.338484,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.3484533,-41.2337646484375,-40.58085250854492,0.014908290468156338
1733188114.358397,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.3684711,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.3784304,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.3884602,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.3984942,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.4084353,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.4184384,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.4284067,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.4384298,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.4484015,-41.234100341796875,-40.579566955566406,0.032936543226242065
1733188114.4584112,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.4684553,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.4784346,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.4884684,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.4984865,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.5084312,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.5184317,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.5284243,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.5384789,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.548396,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.558467,-41.23476791381836,-40.57819366455078,0.023999592289328575
1733188114.5684958,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.5784106,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.588481,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.5984776,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.608465,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.6183743,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.6284716,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.6384447,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.6484325,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.658414,-41.23527908325195,-40.576416015625,0.04322873800992966
1733188114.6684227,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.6784062,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.6884544,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.698439,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.7084346,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.7184772,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.7284667,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.738496,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.7484813,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.7584624,-41.23614501953125,-40.57448196411133,0.03574276715517044
1733188114.7684524,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.7784789,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.788473,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.798507,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.8084674,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.8183832,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.828449,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.8383665,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.848493,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.8584561,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.8684578,-41.2369384765625,-40.571990966796875,0.059172287583351135
1733188114.8784773,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.888446,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.898455,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.9084156,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.9184022,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.9284647,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.9384396,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.9485018,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.9584725,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.968399,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.9784164,-41.2388801574707,-40.56770324707031,0.1307307928800583
1733188114.988391,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188114.9984822,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.0084133,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.0184193,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.028431,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.038455,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.048489,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.058376,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.0684793,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.0784194,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.0884414,-41.243080139160156,-40.55801010131836,0.23273229598999023
1733188115.0983868,-41.24836349487305,-40.5438232421875,0.3118933141231537
1733188115.108469,-41.24836349487305,-40.5438232421875,0.3118933141231537
1733188115.1184242,-41.24836349487305,-40.5438232421875,0.3118933141231537
1733188115.1284492,-41.24836349487305,-40.5438232421875,0.3118933141231537
1733188115.138445,-41.24836349487305,-40.5438232421875,0.3118933141231537
1733188115.148376,-41.24836349487305,-40.5438232421875,0.3118933141231537
1733188115.1584492,-41.24836349487305,-40.5438232421875,0.3118933141231537
1733188115.1684248,-41.24836349487305,-40.5438232421875,0.3118933141231537
1733188115.1784291,-41.24836349487305,-40.5438232421875,0.3118933141231537
