Time,CTE
1733242833.3918073,-0.1903177257525084
1733242833.489276,-0.17720735785953182
1733242833.6024702,-0.15743311036789293
1733242833.7050471,-0.12464882943143805
1733242833.8178246,-0.08742474916387963
1733242833.9319701,-0.05427257525083618
1733242834.0454276,-0.028578595317725757
1733242834.145755,-0.01038461538461533
1733242834.2469954,-0.00346989966555185
1733242834.3392098,-0.002984949832775925
1733242834.4265769,-0.004464882943143777
1733242834.5143156,-0.007617056856187361
1733242834.6049879,-0.010342809364548487
1733242834.6962152,-0.014540133779264153
1733242834.7866337,-0.01461538461538467
1733242834.8761973,-0.013369565217391254
1733242834.9611597,-0.011513377926421384
1733242835.049337,-0.009573578595317685
1733242835.138306,-0.010133779264213985
1733242835.2239234,-0.009740802675585343
1733242835.307786,-0.010117056856187362
1733242835.3962924,-0.009632107023411435
1733242835.4859495,-0.011103678929765834
1733242835.5795372,-0.015811036789297645
1733242835.6682258,-0.021505016722408073
1733242835.7554324,-0.030769230769230802
1733242835.8404262,-0.03908862876254176
1733242835.934202,-0.03603678929765891
1733242836.0210872,-0.03285117056856194
1733242836.1082168,-0.029289297658862807
1733242836.1948724,-0.025192307692307736
1733242836.2866678,-0.02085284280936449
1733242836.3773978,-0.015903010033444787
1733242836.461539,-0.011195652173912975
1733242836.5483563,-0.0058193979933111
1733242836.6480963,-0.0007525083612040362
1733242836.731236,0.00532608695652172
1733242836.816218,0.013503344481605381
1733242836.9050617,0.021279264214046804
1733242837.0010927,0.03194816053511701
1733242837.0898483,0.04608695652173907
1733242837.1725018,0.054841137123745796
1733242837.2536175,0.0651003344481606
1733242837.35255,0.07547658862876247
1733242837.4383762,0.07741638795986618
1733242837.534043,0.07556856187290975
1733242837.6370656,0.036964882943143776
1733242837.746389,0.004088628762541759
1733242837.8502135,-0.015250836120401345
1733242837.9513633,-0.025526755852842767
1733242838.036067,-0.03199832775919731
1733242838.122213,-0.04020066889632105
1733242838.2183335,-0.05468227424749159
1733242838.300543,-0.05180602006688957
1733242838.3901186,-0.04591973244147155
1733242838.482639,-0.037040133779264156
1733242838.5828602,-0.026655518394648824
1733242838.6723778,-0.01785953177257525
1733242838.7658765,-0.006321070234113648
1733242838.8478947,0.0037040133779264297
1733242838.9341962,0.016488294314381306
1733242839.0198405,0.022575250836120376
1733242839.1010518,0.03073578595317727
1733242839.1863198,0.04155518394648823
1733242839.2727532,0.05856187290969899
1733242839.3588474,0.06514214046822744
1733242839.448095,0.04283444816053517
1733242839.5409737,0.01526755852842811
1733242839.6334226,-0.011387959866220711
1733242839.7303588,-0.03283444816053518
1733242839.8252244,-0.05496655518394647
1733242839.914021,-0.07532608695652172
1733242839.9966686,-0.07413879598662206
1733242840.077364,-0.07075250836120403
1733242840.1734006,-0.06545986622073585
1733242840.2793436,-0.05829431438127088
1733242840.3971856,-0.04658862876254176
1733242840.499752,-0.03341137123745824
1733242840.6060336,-0.01878762541806026
1733242840.7026258,-0.0025836120401338293
1733242840.8016748,0.009799331103678952
1733242840.885382,0.02420568561872912
1733242840.969117,0.04034280936454849
1733242841.0510812,0.05539297658862878
1733242841.1339087,0.0736705685618729
1733242841.223678,0.06312709030100336
1733242841.3148537,0.03518394648829428
1733242841.4069922,0.004297658862876261
1733242841.5033188,-0.021454849498327776
1733242841.5967762,-0.03744147157190639
1733242841.6810906,-0.05405518394648823
1733242841.7689402,-0.07396321070234109
1733242841.8507214,-0.07216555183946483
1733242841.9326632,-0.0705602006688963
1733242842.0260756,-0.06913879598662205
1733242842.1259427,-0.06823578595317727
1733242842.2333858,-0.06662207357859529
1733242842.3384392,-0.06291806020066887
1733242842.430334,-0.054406354515050166
1733242842.5318928,-0.044874581939799325
1733242842.625312,-0.03478260869565219
1733242842.7319963,-0.021020066889632146
1733242842.8216465,-0.005108695652173907
1733242842.9144404,0.006362876254180634
1733242842.9942331,0.01453177257525084
1733242843.0746307,0.029456521739130465
1733242843.1553037,0.04699832775919731
1733242843.2434773,0.024966555183946467
