time,x,y,speed
1733187346.4498968,-41.19901657104492,-145.11502075195312,0.0
1733187346.4601004,-41.19901657104492,-145.11502075195312,0.0
1733187346.4699092,-41.19901657104492,-145.11502075195312,0.0
1733187346.4799192,-41.19901657104492,-145.11502075195312,0.0
1733187346.489809,-41.19901657104492,-145.11502075195312,0.0
1733187346.5000553,-41.19901657104492,-145.11502075195312,0.0
1733187346.5099385,-41.19901657104492,-145.11502075195312,0.0
1733187346.5199494,-41.19901657104492,-145.11502075195312,0.0
1733187346.5300775,-41.19901657104492,-145.11502075195312,0.0
1733187346.5399177,-41.19901657104492,-145.11502075195312,0.0
1733187346.550035,-41.19901657104492,-145.11502075195312,0.0
1733187346.5600288,-41.19901657104492,-145.11502075195312,0.0
1733187346.5698943,-41.19901657104492,-145.11502075195312,0.0
1733187346.5802317,-41.19901657104492,-145.11502075195312,0.0
1733187346.5899258,-41.19901657104492,-145.11502075195312,0.0
1733187346.6020608,-41.19901657104492,-145.11502075195312,0.0
1733187346.6100953,-41.19901657104492,-145.11502075195312,0.0
1733187346.6200578,-41.19901657104492,-145.11502075195312,0.0
1733187346.6300964,-41.19901657104492,-145.11502075195312,0.0
1733187346.640053,-41.19901657104492,-145.11502075195312,0.0
1733187346.65013,-41.19901657104492,-145.11502075195312,0.0
1733187346.6599874,-41.19901657104492,-145.11502075195312,0.0
1733187346.6704247,-41.19901657104492,-145.11502075195312,0.0
1733187346.6800098,-41.19901657104492,-145.11502075195312,0.0
1733187346.6901274,-41.19901657104492,-145.11502075195312,0.0
1733187346.6999671,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.709965,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.720377,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.7316506,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.740032,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.749932,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.759868,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.7699752,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.7805653,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.7899148,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.7999833,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.809911,-41.198997497558594,-145.11502075195312,-0.00012363666610326618
1733187346.8204694,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.8302627,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.839962,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.8500056,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.86008,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.8738272,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.8801448,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.889768,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.9003067,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.9099712,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.9212446,-41.19899368286133,-145.11502075195312,-0.00026662557502277195
1733187346.9298794,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187346.940046,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187346.9499547,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187346.9599895,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187346.9729946,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187346.980003,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187346.9898863,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187347.0000167,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187347.0100687,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187347.0199826,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187347.0299983,-41.19898986816406,-145.11502075195312,-0.0003400683344807476
1733187347.0397897,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.0499485,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.0599034,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.07438,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.0800147,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.0900161,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.1003404,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.1100593,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.1201217,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.130027,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.1495552,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.16197,-41.19898223876953,-145.11502075195312,-0.0003573918074835092
1733187347.175416,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.1800995,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.1968791,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.200049,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.2103212,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.2205286,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.232606,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.2409978,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.2499158,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.2599933,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.269948,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.2832332,-41.198978424072266,-145.11502075195312,-0.0003336530062370002
1733187347.2921252,-41.198974609375,-145.11502075195312,-0.0003336530062370002
1733187347.304012,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.31178,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.320368,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.3298872,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.3402007,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.3515987,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.3602164,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.3704631,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.3813107,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.390295,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.40013,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.4099941,-41.198974609375,-145.11502075195312,-0.0002834578335750848
1733187347.4200258,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.4314811,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.4410715,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.4499326,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.460275,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.4702294,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.4801118,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.4901521,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.5000813,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.5102296,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.5199895,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.5357797,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.5405285,-41.19896697998047,-145.11502075195312,-0.00021974247647449374
1733187347.5725603,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.5784917,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.5816023,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.5899131,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.6010735,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.6100297,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.6200356,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.6302464,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.6411467,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.6503434,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.6605728,-41.1989631652832,-145.11502075195312,-0.0001529488799860701
1733187347.670377,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.6801968,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.6899295,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.700194,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.710063,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.7199497,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.730013,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.740648,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.7501612,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.7601664,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.7702012,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.7800741,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.790543,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.8000314,-41.1989631652832,-145.11502075195312,3.7019192404841306e-06
1733187347.8100224,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.82019,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.8365307,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.8440104,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.8516786,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.8598762,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.8700905,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.8801465,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.8899882,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.9001143,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.910524,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.9204593,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.9311013,-41.1989631652832,-145.11502075195312,1.592945773154497e-05
1733187347.9402297,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187347.9501028,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187347.9612527,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187347.9700937,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187347.9822721,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187347.9900062,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187348.000277,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187348.0101404,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187348.0201845,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187348.0303628,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187348.040912,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187348.0502293,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187348.0606606,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187348.070024,-41.1989631652832,-145.11502075195312,2.295998092449736e-05
1733187348.0801427,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.0901866,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.101115,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.112044,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.1198854,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.1303074,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.1402118,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.1500974,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.1602442,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.1698937,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.1809447,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.1905184,-41.1989631652832,-145.11502075195312,2.5590506993466988e-05
1733187348.1999776,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.2100437,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.219965,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.2345943,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.240011,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.2506883,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.2600148,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.2701786,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.2800791,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.2902074,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.301335,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.310862,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.3199933,-41.1989631652832,-145.11502075195312,2.4825456421240233e-05
1733187348.3299298,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.3401845,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.349934,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.3628552,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.3701382,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.3813345,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.3905673,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.4003131,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.4101572,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.4201026,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.43018,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.440804,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.4501953,-41.19895935058594,-145.11502075195312,2.1804618882015347e-05
1733187348.4605973,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.470432,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.4800074,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.4923892,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.50082,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.5117414,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.5198395,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.5303884,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.5400255,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.5508204,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.5604484,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.5701108,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.5807164,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.5906765,-41.19895935058594,-145.11502075195312,1.7422846212866716e-05
1733187348.6001654,-41.19895935058594,-145.11502075195312,1.2610536032298114e-05
1733187348.610157,-41.19895935058594,-145.11502075195312,1.2610536032298114e-05
1733187348.62678,-41.19895935058594,-145.11502075195312,1.2610536032298114e-05
1733187348.6362026,-41.19895935058594,-145.11502075195312,1.2610536032298114e-05
1733187348.647096,-41.19895935058594,-145.11502075195312,1.2610536032298114e-05
1733187348.6510558,-41.19895935058594,-145.11502075195312,1.2610536032298114e-05
1733187348.6599858,-41.19895935058594,-145.11502075195312,1.2610536032298114e-05
1733187348.6701968,-41.19895935058594,-145.11502075195312,1.2610536032298114e-05
1733187348.6804404,-41.19895935058594,-145.11502075195312,1.2610536032298114e-05
