Time,CTE
1733242021.2153952,-0.08517558528428097
1733242021.3027823,-0.0832107023411372
1733242021.4060893,-0.08448160535117054
1733242021.5077958,-0.08272575250836127
1733242021.6020122,-0.07262541806020067
1733242021.7036042,-0.05928929765886281
1733242021.8092096,-0.04442307692307693
1733242021.91163,-0.026831103678929793
1733242022.012254,-0.01223244147157189
1733242022.1159534,0.001981605351170543
1733242022.20901,0.012533444816053532
1733242022.293209,0.01921404682274243
1733242022.3767273,0.02171404682274243
1733242022.4676635,0.01973244147157189
1733242022.5521193,0.01694816053511701
1733242022.6421533,0.0125
1733242022.7224896,0.006923076923076934
1733242022.811496,0.000961538461538396
1733242022.898108,-0.003762541806020039
1733242022.9783401,-0.0027508361204013456
1733242023.065174,-2.5083612040077697e-05
1733242023.1517625,0.004657190635451514
1733242023.2605734,-0.00028428093645487706
1733242023.3272,-0.0013294314381271021
1733242023.4146426,-0.0028093645484949547
1733242023.5020514,-0.006346153846153868
1733242023.586782,-0.010183946488294283
1733242023.6820192,-0.01706521739130437
1733242023.7684183,-0.02790969899665555
1733242023.856034,-0.04030100334448164
1733242023.9383595,-0.0366806020066889
1733242024.0220063,-0.03280936454849495
1733242024.1122773,-0.02734949832775925
1733242024.1989074,-0.022633779264213984
1733242024.2847,-0.01723244147157189
1733242024.3671892,-0.011429765886287555
1733242024.4524755,-0.006070234113712445
1733242024.535255,0.0004180602006688616
1733242024.6206868,0.007792642140468189
1733242024.705878,0.01699832775919731
1733242024.7884355,0.027984949832775927
1733242024.8846128,0.04242474916387962
1733242024.9694066,0.05775919732441466
1733242025.056466,0.07107023411371244
1733242025.1458914,0.08179765886287627
1733242025.2448764,0.08757525083612037
1733242025.3441362,0.03925585284280942
1733242025.451334,0.00015886287625420435
1733242025.5619924,-0.028896321070234165
1733242025.6654203,-0.04355351170568568
1733242025.7576704,-0.05610367892976584
1733242025.8469057,-0.05781772575250841
1733242025.9338531,-0.053202341137123736
1733242026.019111,-0.04585284280936449
1733242026.124471,-0.03627926421404681
1733242026.2249897,-0.022399665551839407
1733242026.3185608,-0.008285953177257568
1733242026.4114642,0.006655518394648823
1733242026.4934673,0.013369565217391254
1733242026.5771134,0.020944816053511773
1733242026.6638153,0.03280936454849495
1733242026.7432785,0.047692307692307735
1733242026.8273697,0.05138795986622071
1733242026.9140046,0.02670568561872912
1733242027.0081592,0.00211538461538467
1733242027.092233,-0.02540969899665555
1733242027.1896038,-0.04868729096989966
1733242027.276073,-0.07039297658862878
1733242027.365578,-0.07517558528428098
1733242027.4515684,-0.071989966555184
1733242027.5527337,-0.06579431438127088
1733242027.650789,-0.05788461538461533
1733242027.757774,-0.04550167224080269
1733242027.8666353,-0.03011705685618736
1733242027.965142,-0.012759197324414656
1733242028.0649068,0.002717391304347814
1733242028.1623452,0.01665551839464882
1733242028.2478585,0.03203177257525084
1733242028.3309822,0.050861204013377945
1733242028.4171984,0.075
1733242028.503414,0.0825501672240803
1733242028.5934358,0.05785953177257525
1733242028.6859424,0.022015050167224076
1733242028.7822776,-0.004908026755852859
