time,x,y,speed
1731359450.4793937,105.23822784423828,-26.280807495117188,0.0
1731359450.4894402,105.23822784423828,-26.280807495117188,0.0
1731359450.4994097,105.23822784423828,-26.280807495117188,0.0
1731359450.509476,105.23822784423828,-26.280807495117188,0.0
1731359450.519421,105.23822784423828,-26.280807495117188,0.0
1731359450.5294173,105.23822784423828,-26.280807495117188,0.0
1731359450.5393856,105.23822784423828,-26.280807495117188,0.0
1731359450.5494666,105.23822784423828,-26.280807495117188,0.0
1731359450.5594263,105.23822784423828,-26.280807495117188,0.0
1731359450.5694137,105.23822784423828,-26.280807495117188,0.0
1731359450.5794883,105.23822784423828,-26.280807495117188,0.0
1731359450.5894537,105.23822784423828,-26.280807495117188,0.0
1731359450.599456,105.23822784423828,-26.280807495117188,0.0
1731359450.6094682,105.23822784423828,-26.280807495117188,0.0
1731359450.619458,105.23822784423828,-26.280807495117188,0.0
1731359450.6294208,105.23822784423828,-26.280807495117188,0.0
1731359450.6394327,105.23822784423828,-26.280807495117188,0.0
1731359450.649449,105.23822784423828,-26.280807495117188,0.0
1731359450.6594498,105.23822784423828,-26.280807495117188,0.0
1731359450.6694312,105.23822784423828,-26.280807495117188,0.0
1731359450.6794229,105.23822784423828,-26.280807495117188,0.0
1731359450.6894472,105.23822784423828,-26.280807495117188,0.0
1731359450.6994696,105.23822784423828,-26.280807495117188,0.0
1731359450.7095342,105.23822784423828,-26.280807495117188,0.0
1731359450.7193995,105.23822784423828,-26.280807495117188,0.0
1731359450.7294595,105.23822784423828,-26.280807495117188,0.0
1731359450.739515,105.23822784423828,-26.280807495117188,0.0
1731359450.749483,105.23822784423828,-26.280807495117188,0.0
1731359450.7594302,105.23822784423828,-26.280807495117188,0.0
1731359450.7696724,105.23822784423828,-26.280807495117188,0.0
1731359450.7795546,105.23822784423828,-26.280807495117188,0.0
1731359450.7894516,105.23822784423828,-26.280807495117188,0.0
1731359450.7994432,105.23822784423828,-26.280807495117188,0.0
1731359450.8094285,105.23822784423828,-26.280807495117188,0.0
1731359450.8194492,105.23822784423828,-26.280807495117188,0.0
1731359450.8294084,105.23822784423828,-26.280807495117188,0.0
1731359450.8394253,105.23822784423828,-26.280807495117188,0.0
1731359450.8494043,105.23822784423828,-26.280807495117188,0.0
1731359450.8594034,105.23822784423828,-26.280807495117188,0.0
1731359450.8694053,105.23822784423828,-26.280807495117188,0.0
1731359450.8794272,105.23822784423828,-26.280807495117188,0.0
1731359450.889458,105.23822784423828,-26.280807495117188,0.0
1731359450.8994694,105.23822784423828,-26.280807495117188,0.0
1731359450.9094293,105.23822784423828,-26.280807495117188,0.0
1731359450.919495,105.23822784423828,-26.280807495117188,0.0
1731359450.9294713,105.23822784423828,-26.280807495117188,0.0
1731359450.9394662,105.23822784423828,-26.280807495117188,0.0
1731359450.9494524,105.23822784423828,-26.280807495117188,0.0
1731359450.9594283,105.23822784423828,-26.280807495117188,0.0
1731359450.9694338,105.23822784423828,-26.280807495117188,0.0
1731359450.9794436,105.23822784423828,-26.280807495117188,0.0
1731359450.9894986,105.23822784423828,-26.280807495117188,0.0
1731359450.9994652,105.23822784423828,-26.280807495117188,0.0
1731359451.0095077,105.23822784423828,-26.280807495117188,0.0
1731359451.019502,105.23822784423828,-26.280807495117188,0.0
1731359451.0294402,105.2384033203125,-26.281084060668945,-0.018483569845557213
1731359451.0393872,105.2384033203125,-26.281084060668945,-0.018483569845557213
1731359451.0494356,105.2384033203125,-26.281084060668945,-0.018483569845557213
1731359451.0594666,105.2384033203125,-26.281084060668945,-0.018483569845557213
1731359451.0694628,105.2384033203125,-26.281084060668945,-0.018483569845557213
1731359451.0794513,105.2384033203125,-26.281084060668945,-0.018483569845557213
1731359451.0895333,105.2386703491211,-26.281503677368164,-0.018483569845557213
1731359451.0995286,105.2386703491211,-26.281503677368164,-0.004296481609344482
1731359451.109484,105.2386703491211,-26.281503677368164,-0.004296481609344482
1731359451.119575,105.2386703491211,-26.281503677368164,-0.004296481609344482
1731359451.1294618,105.2386703491211,-26.281503677368164,-0.004296481609344482
1731359451.1393762,105.2386703491211,-26.281503677368164,-0.004296481609344482
1731359451.1494682,105.2386703491211,-26.281503677368164,-0.004296481609344482
1731359451.159426,105.23875427246094,-26.281646728515625,-0.0027383079286664724
1731359451.1693754,105.23875427246094,-26.281646728515625,-0.0027383079286664724
1731359451.1794822,105.23875427246094,-26.281646728515625,-0.0027383079286664724
1731359451.1894522,105.23875427246094,-26.281646728515625,-0.0027383079286664724
1731359451.1994386,105.23875427246094,-26.281646728515625,-0.0027383079286664724
1731359451.2094576,105.23875427246094,-26.281646728515625,-0.0027383079286664724
