time,x,y,speed
1731356930.9050093,-41.19901657104492,-145.11502075195312,0.0
1731356930.915023,-41.19901657104492,-145.11502075195312,0.0
1731356930.9250832,-41.19901657104492,-145.11502075195312,0.0
1731356930.9351115,-41.19901657104492,-145.11502075195312,0.0
1731356930.9450943,-41.19901657104492,-145.11502075195312,0.0
1731356930.9550283,-41.19901657104492,-145.11502075195312,0.0
1731356930.9649827,-41.19901657104492,-145.11502075195312,0.0
1731356930.9749992,-41.19901657104492,-145.11502075195312,0.0
1731356930.9850214,-41.19901657104492,-145.11502075195312,0.0
1731356930.9950578,-41.19901657104492,-145.11502075195312,0.0
1731356931.0050178,-41.19901657104492,-145.11502075195312,0.0
1731356931.015051,-41.19901657104492,-145.11502075195312,0.0
1731356931.0250306,-41.19901657104492,-145.11502075195312,0.0
1731356931.0350442,-41.19901657104492,-145.11502075195312,0.0
1731356931.0450094,-41.19901657104492,-145.11502075195312,0.0
1731356931.0550432,-41.19901657104492,-145.11502075195312,0.0
1731356931.0650392,-41.19901657104492,-145.11502075195312,0.0
1731356931.075015,-41.19901657104492,-145.11502075195312,0.0
1731356931.0850403,-41.19901657104492,-145.11502075195312,0.0
1731356931.0950544,-41.19901657104492,-145.11502075195312,0.0
1731356931.1049807,-41.19901657104492,-145.11502075195312,0.0
1731356931.115106,-41.19901657104492,-145.11502075195312,0.0
1731356931.1250827,-41.19901657104492,-145.11502075195312,0.0
1731356931.1350334,-41.19901657104492,-145.11502075195312,0.0
1731356931.14503,-41.19901657104492,-145.11502075195312,0.0
1731356931.1550019,-41.19901657104492,-145.11502075195312,0.0
1731356931.1650271,-41.19901657104492,-145.11502075195312,0.0
1731356931.175048,-41.19901657104492,-145.11502075195312,0.0
1731356931.1850233,-41.19901657104492,-145.11502075195312,0.0
1731356931.1950614,-41.19901657104492,-145.11502075195312,0.0
1731356931.205066,-41.19901657104492,-145.11502075195312,0.0
1731356931.2150366,-41.19901657104492,-145.11502075195312,0.0
1731356931.225026,-41.19901657104492,-145.11502075195312,0.0
1731356931.2350621,-41.19901657104492,-145.11502075195312,0.0
1731356931.2450519,-41.19901657104492,-145.11502075195312,0.0
1731356931.2550256,-41.19901657104492,-145.11502075195312,0.0
1731356931.2650235,-41.19901657104492,-145.11502075195312,0.0
1731356931.2751133,-41.19901657104492,-145.11502075195312,0.0
1731356931.2850738,-41.19901657104492,-145.11502075195312,0.0
1731356931.295085,-41.19901657104492,-145.11502075195312,0.0
1731356931.305032,-41.19901657104492,-145.11502075195312,0.0
1731356931.3150032,-41.19901657104492,-145.11502075195312,0.0
1731356931.3250523,-41.19901657104492,-145.11502075195312,0.0
